Date,Alert Name,Asset,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
01:October:2025 14:22:43,Critical 90% - Memory,CA,192.168.15.54,Dispatcher,Pre-Trade-Team,Critical,Memory,8 Core,15.62 GB,,,1.56 GB,14.06 GB
01:October:2025 14:27:43,Critical 90% - Memory,CA,192.168.15.54,Dispatcher,Pre-Trade-Team,Critical,Memory,8 Core,15.62 GB,,,1.56 GB,14.06 GB
01:October:2025 14:30:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"94.67GB 
  ServerDetails",90.00%
01:October:2025 14:32:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.30 GB,29.70 GB
01:October:2025 14:37:43,Critical 90% - Memory,CA,192.168.15.54,Dispatcher,Pre-Trade-Team,Critical,Memory,8 Core,15.62 GB,,,1.56 GB,14.06 GB
01:October:2025 14:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 14:47:43,Critical 90% - Memory,CA,192.168.15.54,Dispatcher,Pre-Trade-Team,Critical,Memory,8 Core,15.62 GB,,,1.56 GB,14.06 GB
01:October:2025 14:50:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 14:52:26,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,14.11 GB,177.80 GB
01:October:2025 14:57:43,Critical 90% - Memory,CA,192.168.15.54,Dispatcher,Pre-Trade-Team,Critical,Memory,8 Core,15.62 GB,,,1.56 GB,14.06 GB
01:October:2025 15:00:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 15:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.57GB 
  ServerDetails",90.00%
01:October:2025 15:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 15:30:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"94.67GB 
  ServerDetails",90.00%
01:October:2025 15:32:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.26 GB,29.74 GB
01:October:2025 15:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 15:46:29,Critical 90% - CPU,CA,172.16.6.41,Seqrite,Infra-Team-Antivirus,Critical,CPU,4 Core,,,,8.62%,91.38%
01:October:2025 15:51:29,Critical 90% - CPU,CA,172.16.6.41,Seqrite,Infra-Team-Antivirus,Critical,CPU,4 Core,,,,8.53%,91.47%
01:October:2025 15:52:26,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,17.50 GB,174.41 GB
01:October:2025 15:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 16:00:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 16:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
01:October:2025 16:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 16:27:26,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,19.17 GB,172.74 GB
01:October:2025 16:30:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"94.67GB 
  ServerDetails",90.00%
01:October:2025 16:32:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.22 GB,29.78 GB
01:October:2025 16:35:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.86 GB,173.04 GB
01:October:2025 16:39:59,Critical 90% - CPU,CA,172.16.6.41,Seqrite,Infra-Team-Antivirus,Critical,CPU,4 Core,,,,4.40%,95.60%
01:October:2025 16:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 16:44:59,Critical 90% - CPU,CA,172.16.6.41,Seqrite,Infra-Team-Antivirus,Critical,CPU,4 Core,,,,7.62%,92.38%
01:October:2025 16:50:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,19.06 GB,172.85 GB
01:October:2025 16:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 17:00:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 17:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.35 GB,173.56 GB
01:October:2025 17:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
01:October:2025 17:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.33 GB,173.58 GB
01:October:2025 17:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 17:30:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.1GB 
  ServerDetails",90.00%
01:October:2025 17:32:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.13 GB,29.86 GB
01:October:2025 17:34:41,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.83 GB,173.08 GB
01:October:2025 17:39:41,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.81 GB,173.10 GB
01:October:2025 17:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 17:42:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,3.20 GB,28.80 GB
01:October:2025 17:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.38 GB,173.52 GB
01:October:2025 17:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.25 GB,173.66 GB
01:October:2025 17:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 18:00:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 18:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.52 GB,173.39 GB
01:October:2025 18:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
01:October:2025 18:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.56 GB,173.35 GB
01:October:2025 18:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 18:30:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
01:October:2025 18:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 18:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.83 GB,173.08 GB
01:October:2025 18:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.83 GB,173.08 GB
01:October:2025 18:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 19:05:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 19:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
01:October:2025 19:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 19:30:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
01:October:2025 19:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 19:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 20:10:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 20:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
01:October:2025 20:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 20:30:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
01:October:2025 20:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 20:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 21:10:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 21:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
01:October:2025 21:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 21:30:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
01:October:2025 21:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 21:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 21:55:11,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
01:October:2025 21:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
01:October:2025 22:02:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,3.16 GB,28.84 GB
01:October:2025 22:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
01:October:2025 22:15:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 22:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 22:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 22:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 22:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
01:October:2025 23:02:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.99 GB,29.01 GB
01:October:2025 23:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
01:October:2025 23:20:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
01:October:2025 23:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 23:37:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.97 GB,29.03 GB
01:October:2025 23:40:56,Critical 90% - Memory,CA,10.0.60.3,Delhi_Chief_System,Infra-Team,Critical,Memory,8 Core,31.88 GB,,,1.36 GB,30.52 GB
01:October:2025 23:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
01:October:2025 23:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
01:October:2025 23:55:56,Critical 90% - Memory,CA,10.0.60.3,Delhi_Chief_System,Infra-Team,Critical,Memory,8 Core,31.88 GB,,,1.77 GB,30.11 GB
01:October:2025 23:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
02:October:2025 00:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
02:October:2025 00:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 00:24:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,3.18 GB,28.82 GB
02:October:2025 00:25:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
02:October:2025 00:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
02:October:2025 00:50:56,Critical 90% - Memory,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Memory,8 Core,31.83 GB,,,0.47 GB,31.36 GB
02:October:2025 00:51:26,Critical 90% - Memory,CA,10.0.60.12,Local_Timer_System,Infra-Team,Critical,Memory,N/A,N/A,,,N/A,98.03%
02:October:2025 00:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 00:56:26,Critical 90% - Memory,CA,10.0.60.12,Local_Timer_System,Infra-Team,Critical,Memory,N/A,N/A,,,N/A,90.98%
02:October:2025 00:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
02:October:2025 01:00:56,Critical 90% - Memory,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Memory,8 Core,31.83 GB,,,0.10 GB,31.74 GB
02:October:2025 01:10:41,Critical 90% - Memory,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Memory,8 Core,31.83 GB,,,0.55 GB,31.29 GB
02:October:2025 01:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
02:October:2025 01:15:41,Critical 90% - Memory,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Memory,8 Core,31.83 GB,,,3.18 GB,28.66 GB
02:October:2025 01:20:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 01:24:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,3.12 GB,28.88 GB
02:October:2025 01:25:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
02:October:2025 01:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
02:October:2025 01:49:26,Critical 90% - Disk,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Disk,8 Core,,238.19 GB,C:,23.82 GB,214.37 GB
02:October:2025 01:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 01:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
02:October:2025 02:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
02:October:2025 02:24:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,3.08 GB,28.92 GB
02:October:2025 02:25:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
02:October:2025 02:25:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 02:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
02:October:2025 02:49:26,Critical 90% - Disk,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Disk,8 Core,,238.19 GB,C:,23.82 GB,214.37 GB
02:October:2025 02:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 02:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
02:October:2025 03:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
02:October:2025 03:24:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,3.00 GB,28.99 GB
02:October:2025 03:25:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
02:October:2025 03:25:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 03:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
02:October:2025 03:49:26,Critical 90% - Disk,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Disk,8 Core,,238.19 GB,C:,23.82 GB,214.37 GB
02:October:2025 03:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 03:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
02:October:2025 04:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
02:October:2025 04:24:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.95 GB,29.05 GB
02:October:2025 04:25:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
02:October:2025 04:25:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 04:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
02:October:2025 04:49:26,Critical 90% - Disk,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Disk,8 Core,,238.19 GB,C:,23.82 GB,214.37 GB
02:October:2025 04:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 04:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
02:October:2025 05:06:26,Critical 90% - Memory,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Memory,8 Core,31.83 GB,,,2.90 GB,28.93 GB
02:October:2025 05:14:01,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
02:October:2025 05:19:41,Critical 90% - Memory,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Memory,12 Core,32.00 GB,,,2.90 GB,29.10 GB
02:October:2025 05:24:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.90 GB,29.10 GB
02:October:2025 05:25:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
02:October:2025 05:25:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 05:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
02:October:2025 05:49:26,Critical 90% - Disk,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Disk,8 Core,,238.19 GB,C:,23.82 GB,214.37 GB
02:October:2025 05:54:41,Critical 90% - Memory,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Memory,12 Core,32.00 GB,,,0.11 GB,31.89 GB
02:October:2025 05:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 05:57:11,Critical 90% - Memory,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Memory,12 Core,32.00 GB,,,0.80 GB,31.20 GB
02:October:2025 05:57:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"98.11GB 
  ServerDetails",90.00%
02:October:2025 06:06:26,Critical 90% - Memory,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Memory,8 Core,31.83 GB,,,0.51 GB,31.32 GB
02:October:2025 06:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.83 GB,173.08 GB
02:October:2025 06:14:02,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.58GB 
  ServerDetails",90.00%
02:October:2025 06:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.81 GB,173.10 GB
02:October:2025 06:24:41,Critical 90% - Memory,CA,172.16.0.52,SMC-Focus,BackOffice,Critical,Memory,16 Core,32.00 GB,,,2.98 GB,29.02 GB
02:October:2025 06:25:08,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
02:October:2025 06:25:22,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 06:41:14,Critical 90% - Disk,CA,172.16.0.42,SMC-Focus,BackOffice,Critical,Disk,4 Core,,158.58 GB,D:,15.86 GB,142.72 GB
02:October:2025 06:49:26,Critical 90% - Disk,CA,10.0.60.4,Local_Chief_System,Infra-Team,Critical,Disk,8 Core,,238.19 GB,C:,23.82 GB,214.37 GB
02:October:2025 06:55:07,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
02:October:2025 06:56:41,Critical 90% - Memory,CA,172.16.1.137,IDG-SMC-Redis,IDG,Critical,Memory,4 Core,31.61 GB,,,3.16 GB,28.45 GB
